pack_id,recipient_offset,recipient_length,candidate_rank,donor_offset,donor_length,phrase_score,signature_hits,recipient_class,donor_class
266,278900538,1050154,3,1540096,65536,4779,829,9,9
266,278900538,1050154,4,3080960,65536,3850,616,9,9
266,278900538,1050154,5,4129792,65536,3570,616,9,9
266,278900538,1050154,6,2097920,16384,3515,605,9,9
267,279950692,1054372,0,13641728,16384,7194,1222,9,9
267,279950692,1054372,1,16797952,4096,5067,1151,9,9
267,279950692,1054372,2,1048320,65536,4869,843,9,9
267,279950692,1054372,3,1540096,65536,4779,829,9,9
267,279950692,1054372,4,3080960,65536,3850,616,9,9
267,279950692,1054372,5,4129792,65536,3570,616,9,9
267,279950692,1054372,6,2097920,16384,3515,605,9,9
268,281005064,1051686,0,13641728,16384,7194,1222,9,9
268,281005064,1051686,1,16797952,4096,5067,1151,9,9
268,281005064,1051686,2,1048320,65536,4869,843,9,9
268,281005064,1051686,3,1540096,65536,4779,829,9,9
268,281005064,1051686,4,3080960,65536,3850,616,9,9
268,281005064,1051686,5,4129792,65536,3570,616,9,9
268,281005064,1051686,6,2097920,16384,3515,605,9,9
269,282056750,1050551,0,13641728,16384,7194,1222,9,9
269,282056750,1050551,1,16797952,4096,5067,1151,9,9
269,282056750,1050551,2,1048320,65536,4869,843,9,9
269,282056750,1050551,3,1540096,65536,4779,829,9,9
269,282056750,1050551,4,3080960,65536,3850,616,9,9
269,282056750,1050551,5,4129792,65536,3570,616,9,9
269,282056750,1050551,6,2097920,16384,3515,605,9,9
270,283107301,1048462,0,13641728,16384,7194,1222,9,9
270,283107301,1048462,1,16797952,4096,5067,1151,9,9
270,283107301,1048462,2,1048320,65536,4869,843,9,9
270,283107301,1048462,3,1540096,65536,4779,829,9,9
270,283107301,1048462,4,3080960,65536,3850,616,9,9
270,283107301,1048462,5,4129792,65536,3570,616,9,9
270,283107301,1048462,6,2097920,16384,3515,605,9,9
271,284155763,1047232,0,13641728,16384,7194,1222,9,9
271,284155763,1047232,1,16797952,4096,5067,1151,9,9
271,284155763,1047232,2,1048320,65536,4869,843,9,9
271,284155763,1047232,3,1540096,65536,4779,829,9,9
271,284155763,1047232,4,3080960,65536,3850,616,9,9
271,284155763,1047232,5,4129792,65536,3570,616,9,9
271,284155763,1047232,6,2097920,16384,3515,605,9,9
272,285202995,1046489,0,13641728,16384,7194,1222,9,9
272,285202995,1046489,1,16797952,4096,5067,1151,9,9
272,285202995,1046489,2,1048320,65536,4869,843,9,9
272,285202995,1046489,3,1540096,65536,4779,829,9,9
272,285202995,1046489,4,3080960,65536,3850,616,9,9
272,285202995,1046489,5,4129792,65536,3570,616,9,9
272,285202995,1046489,6,2097920,16384,3515,605,9,9
273,286249484,1050273,0,42968832,65536,9292,1634,10,10
273,286249484,1050273,1,43017984,16384,8971,1579,10,10
273,286249484,1050273,2,42508288,4096,7432,1694,10,10
273,286249484,1050273,3,56115712,65536,4513,739,10,10
273,286249484,1050273,4,62403072,65536,4012,660,10,10
273,286249484,1050273,5,143680512,4096,3827,881,10,10
274,287299757,1055750,0,42968832,65536,9292,1634,10,10
274,287299757,1055750,1,43017984,16384,8971,1579,10,10
274,287299757,1055750,2,42508288,4096,7432,1694,10,10
274,287299757,1055750,3,56115712,65536,4513,739,10,10
274,287299757,1055750,4,62403072,65536,4012,660,10,10
274,287299757,1055750,5,143680512,4096,3827,881,10,10
275,288355507,1053024,0,42968832,65536,9292,1634,10,10
275,288355507,1053024,1,43017984,16384,8971,1579,10,10
275,288355507,1053024,2,42508288,4096,7432,1694,10,10
275,288355507,1053024,3,56115712,65536,4513,739,10,10
275,288355507,1053024,4,62403072,65536,4012,660,10,10
275,288355507,1053024,5,143680512,4096,3827,881,10,10
276,289408531,1048397,0,42968832,65536,9292,1634,10,10
276,289408531,1048397,1,43017984,16384,8971,1579,10,10
276,289408531,1048397,2,42508288,4096,7432,1694,10,10
276,289408531,1048397,3,56115712,65536,4513,739,10,10
276,289408531,1048397,4,62403072,65536,4012,660,10,10
276,289408531,1048397,5,143680512,4096,3827,881,10,10
277,290456928,1049059,0,40937216,16384,3475,607,6,6
277,290456928,1049059,1,48260352,16384,2363,411,6,6
277,290456928,1049059,2,46669568,65536,2175,379,6,6
277,290456928,1049059,3,46694144,16384,1815,319,6,6
277,290456928,1049059,4,118538752,16384,1571,273,6,6
277,290456928,1049059,5,117424640,65536,1412,244,6,6
277,290456928,1049059,6,47719680,65536,1258,200,6,6
278,291505987,1066143,0,40937216,16384,3475,607,6,6
278,291505987,1066143,1,48260352,16384,2363,411,6,6
278,291505987,1066143,2,46669568,65536,2175,379,6,6
278,291505987,1066143,3,46694144,16384,1815,319,6,6
278,291505987,1066143,4,118538752,16384,1571,273,6,6
278,291505987,1066143,5,117424640,65536,1412,244,6,6
278,291505987,1066143,6,47719680,65536,1258,200,6,6
279,292572130,1047800,0,42968832,65536,9292,1634,10,10
279,292572130,1047800,1,43017984,16384,8971,1579,10,10
279,292572130,1047800,2,42508288,4096,7432,1694,10,10
279,292572130,1047800,3,56115712,65536,4513,739,10,10
279,292572130,1047800,4,62403072,65536,4012,660,10,10
279,292572130,1047800,5,143680512,4096,3827,881,10,10
280,293619930,1048338,0,42968832,65536,9292,1634,10,10
280,293619930,1048338,1,43017984,16384,8971,1579,10,10
280,293619930,1048338,2,42508288,4096,7432,1694,10,10
280,293619930,1048338,3,56115712,65536,4513,739,10,10
280,293619930,1048338,4,62403072,65536,4012,660,10,10
280,293619930,1048338,5,143680512,4096,3827,881,10,10
281,294668268,1048970,0,40937216,16384,3475,607,6,6
281,294668268,1048970,1,48260352,16384,2363,411,6,6
281,294668268,1048970,2,46669568,65536,2175,379,6,6
281,294668268,1048970,3,46694144,16384,1815,319,6,6
281,294668268,1048970,4,118538752,16384,1571,273,6,6
281,294668268,1048970,5,117424640,65536,1412,244,6,6
281,294668268,1048970,6,47719680,65536,1258,200,6,6
282,295717238,1048109,0,42968832,65536,9292,1634,10,10
282,295717238,1048109,1,43017984,16384,8971,1579,10,10
282,295717238,1048109,2,42508288,4096,7432,1694,10,10
282,295717238,1048109,3,56115712,65536,4513,739,10,10
282,295717238,1048109,4,62403072,65536,4012,660,10,10
282,295717238,1048109,5,143680512,4096,3827,881,10,10
283,296765347,1050257,0,40937216,16384,3475,607,6,6
283,296765347,1050257,1,48260352,16384,2363,411,6,6
283,296765347,1050257,2,46669568,65536,2175,379,6,6
283,296765347,1050257,3,46694144,16384,1815,319,6,6
283,296765347,1050257,4,118538752,16384,1571,273,6,6
283,296765347,1050257,5,117424640,65536,1412,244,6,6
283,296765347,1050257,6,47719680,65536,1258,200,6,6
284,297815604,1048908,0,40937216,16384,3475,607,6,6
284,297815604,1048908,1,48260352,16384,2363,411,6,6
284,297815604,1048908,2,46669568,65536,2175,379,6,6
284,297815604,1048908,3,46694144,16384,1815,319,6,6
284,297815604,1048908,4,118538752,16384,1571,273,6,6
284,297815604,1048908,5,117424640,65536,1412,244,6,6
284,297815604,1048908,6,47719680,65536,1258,200,6,6
285,298864512,1045862,0,40937216,16384,3475,607,6,6
285,298864512,1045862,1,48260352,16384,2363,411,6,6
285,298864512,1045862,2,46669568,65536,2175,379,6,6
285,298864512,1045862,3,46694144,16384,1815,319,6,6
285,298864512,1045862,4,118538752,16384,1571,273,6,6
285,298864512,1045862,5,117424640,65536,1412,244,6,6
285,298864512,1045862,6,47719680,65536,1258,200,6,6
286,299910374,1047569,0,40937216,16384,3475,607,6,6
286,299910374,1047569,1,48260352,16384,2363,411,6,6
286,299910374,1047569,2,46669568,65536,2175,379,6,6
286,299910374,1047569,3,46694144,16384,1815,319,6,6
286,299910374,1047569,4,118538752,16384,1571,273,6,6
286,299910374,1047569,5,117424640,65536,1412,244,6,6
286,299910374,1047569,6,47719680,65536,1258,200,6,6
287,300957943,1050959,0,40937216,16384,3475,607,6,6
287,300957943,1050959,1,48260352,16384,2363,411,6,6
287,300957943,1050959,2,46669568,65536,2175,379,6,6
287,300957943,1050959,3,46694144,16384,1815,319,6,6
287,300957943,1050959,4,118538752,16384,1571,273,6,6
287,300957943,1050959,5,117424640,65536,1412,244,6,6
287,300957943,1050959,6,47719680,65536,1258,200,6,6
288,302008902,1050078,0,42968832,65536,9292,1634,10,10
288,302008902,1050078,1,43017984,16384,8971,1579,10,10
288,302008902,1050078,2,42508288,4096,7432,1694,10,10
288,302008902,1050078,3,56115712,65536,4513,739,10,10
288,302008902,1050078,4,62403072,65536,4012,660,10,10
288,302008902,1050078,5,143680512,4096,3827,881,10,10
289,303058980,1048563,0,42968832,65536,9292,1634,10,10
289,303058980,1048563,1,43017984,16384,8971,1579,10,10
289,303058980,1048563,2,42508288,4096,7432,1694,10,10
289,303058980,1048563,3,56115712,65536,4513,739,10,10
289,303058980,1048563,4,62403072,65536,4012,660,10,10
289,303058980,1048563,5,143680512,4096,3827,881,10,10
290,304107543,1056502,0,13641728,16384,7194,1222,9,9
290,304107543,1056502,1,16797952,4096,5067,1151,9,9
290,304107543,1056502,2,1048320,65536,4869,843,9,9
290,304107543,1056502,3,1540096,65536,4779,829,9,9
290,304107543,1056502,4,3080960,65536,3850,616,9,9
290,304107543,1056502,5,4129792,65536,3570,616,9,9
290,304107543,1056502,6,2097920,16384,3515,605,9,9
291,305164045,1049572,0,40937216,16384,3475,607,6,6
291,305164045,1049572,1,48260352,16384,2363,411,6,6
291,305164045,1049572,2,46669568,65536,2175,379,6,6
291,305164045,1049572,3,46694144,16384,1815,319,6,6
291,305164045,1049572,4,118538752,16384,1571,273,6,6
291,305164045,1049572,5,117424640,65536,1412,244,6,6
291,305164045,1049572,6,47719680,65536,1258,200,6,6
292,306213617,1058085,0,42968832,65536,9292,1634,10,10
292,306213617,1058085,1,43017984,16384,8971,1579,10,10
292,306213617,1058085,2,42508288,4096,7432,1694,10,10
292,306213617,1058085,3,56115712,65536,4513,739,10,10
292,306213617,1058085,4,62403072,65536,4012,660,10,10
292,306213617,1058085,5,143680512,4096,3827,881,10,10
293,307271702,1043472,0,42968832,65536,9292,1634,10,10
293,307271702,1043472,1,43017984,16384,8971,1579,10,10
293,307271702,1043472,2,42508288,4096,7432,1694,10,10
293,307271702,1043472,3,56115712,65536,4513,739,10,10
293,307271702,1043472,4,62403072,65536,4012,660,10,10
293,307271702,1043472,5,143680512,4096,3827,881,10,10
294,308315174,1045071,0,42968832,65536,9292,1634,10,10
294,308315174,1045071,1,43017984,16384,8971,1579,10,10
294,308315174,1045071,2,42508288,4096,7432,1694,10,10
294,308315174,1045071,3,56115712,65536,4513,739,10,10
294,308315174,1045071,4,62403072,65536,4012,660,10,10
294,308315174,1045071,5,143680512,4096,3827,881,10,10
295,309360245,1044800,0,42968832,65536,9292,1634,10,10
295,309360245,1044800,1,43017984,16384,8971,1579,10,10
295,309360245,1044800,2,42508288,4096,7432,1694,10,10
295,309360245,1044800,3,56115712,65536,4513,739,10,10
295,309360245,1044800,4,62403072,65536,4012,660,10,10
295,309360245,1044800,5,143680512,4096,3827,881,10,10
296,310405045,1048323,0,42968832,65536,9292,1634,10,10
296,310405045,1048323,1,43017984,16384,8971,1579,10,10
296,310405045,1048323,2,42508288,4096,7432,1694,10,10
296,310405045,1048323,3,56115712,65536,4513,739,10,10
296,310405045,1048323,4,62403072,65536,4012,660,10,10
296,310405045,1048323,5,143680512,4096,3827,881,10,10
297,311453368,1048121,0,42968832,65536,9292,1634,10,10
297,311453368,1048121,1,43017984,16384,8971,1579,10,10
297,311453368,1048121,2,42508288,4096,7432,1694,10,10
297,311453368,1048121,3,56115712,65536,4513,739,10,10
297,311453368,1048121,4,62403072,65536,4012,660,10,10
297,311453368,1048121,5,143680512,4096,3827,881,10,10
298,312501489,1050336,0,42968832,65536,9292,1634,10,10
298,312501489,1050336,1,43017984,16384,8971,1579,10,10
298,312501489,1050336,2,42508288,4096,7432,1694,10,10
298,312501489,1050336,3,56115712,65536,4513,739,10,10
298,312501489,1050336,4,62403072,65536,4012,660,10,10
298,312501489,1050336,5,143680512,4096,3827,881,10,10
299,313551825,1048713,0,42968832,65536,9292,1634,10,10
299,313551825,1048713,1,43017984,16384,8971,1579,10,10
299,313551825,1048713,2,42508288,4096,7432,1694,10,10
299,313551825,1048713,3,56115712,65536,4513,739,10,10
299,313551825,1048713,4,62403072,65536,4012,660,10,10
299,313551825,1048713,5,143680512,4096,3827,881,10,10
300,314600538,1047272,0,42968832,65536,9292,1634,10,10
300,314600538,1047272,1,43017984,16384,8971,1579,10,10
300,314600538,1047272,2,42508288,4096,7432,1694,10,10
300,314600538,1047272,3,56115712,65536,4513,739,10,10
300,314600538,1047272,4,62403072,65536,4012,660,10,10
300,314600538,1047272,5,143680512,4096,3827,881,10,10
301,315647810,1056973,0,42968832,65536,9292,1634,10,10
301,315647810,1056973,1,43017984,16384,8971,1579,10,10
301,315647810,1056973,2,42508288,4096,7432,1694,10,10
301,315647810,1056973,3,56115712,65536,4513,739,10,10
301,315647810,1056973,4,62403072,65536,4012,660,10,10
301,315647810,1056973,5,143680512,4096,3827,881,10,10
302,316704783,1048305,0,42968832,65536,9292,1634,10,10
302,316704783,1048305,1,43017984,16384,8971,1579,10,10
302,316704783,1048305,2,42508288,4096,7432,1694,10,10
302,316704783,1048305,3,56115712,65536,4513,739,10,10
302,316704783,1048305,4,62403072,65536,4012,660,10,10
302,316704783,1048305,5,143680512,4096,3827,881,10,10
303,317753088,1050608,0,42968832,65536,9292,1634,10,10
303,317753088,1050608,1,43017984,16384,8971,1579,10,10
303,317753088,1050608,2,42508288,4096,7432,1694,10,10
303,317753088,1050608,3,56115712,65536,4513,739,10,10
303,317753088,1050608,4,62403072,65536,4012,660,10,10
303,317753088,1050608,5,143680512,4096,3827,881,10,10
304,318803696,1049520,0,42968832,65536,9292,1634,10,10
304,318803696,1049520,1,43017984,16384,8971,1579,10,10
304,318803696,1049520,2,42508288,4096,7432,1694,10,10
304,318803696,1049520,3,56115712,65536,4513,739,10,10
304,318803696,1049520,4,62403072,65536,4012,660,10,10
304,318803696,1049520,5,143680512,4096,3827,881,10,10
305,319853216,1046932,0,42968832,65536,9292,1634,10,10
305,319853216,1046932,1,43017984,16384,8971,1579,10,10
305,319853216,1046932,2,42508288,4096,7432,1694,10,10
305,319853216,1046932,3,56115712,65536,4513,739,10,10
305,319853216,1046932,4,62403072,65536,4012,660,10,10
305,319853216,1046932,5,143680512,4096,3827,881,10,10
306,320900148,1048934,0,13641728,16384,7194,1222,9,9
306,320900148,1048934,1,16797952,4096,5067,1151,9,9
306,320900148,1048934,2,1048320,65536,4869,843,9,9
306,320900148,1048934,3,1540096,65536,4779,829,9,9
306,320900148,1048934,4,3080960,65536,3850,616,9,9
306,320900148,1048934,5,4129792,65536,3570,616,9,9
306,320900148,1048934,6,2097920,16384,3515,605,9,9
307,321949082,1048671,0,13641728,16384,7194,1222,9,9
307,321949082,1048671,1,16797952,4096,5067,1151,9,9
307,321949082,1048671,2,1048320,65536,4869,843,9,9
307,321949082,1048671,3,1540096,65536,4779,829,9,9
307,321949082,1048671,4,3080960,65536,3850,616,9,9
307,321949082,1048671,5,4129792,65536,3570,616,9,9
307,321949082,1048671,6,2097920,16384,3515,605,9,9
310,325085342,1046292,0,42968832,65536,9292,1634,10,10
310,325085342,1046292,1,43017984,16384,8971,1579,10,10
310,325085342,1046292,2,42508288,4096,7432,1694,10,10
310,325085342,1046292,3,56115712,65536,4513,739,10,10
310,325085342,1046292,4,62403072,65536,4012,660,10,10
310,325085342,1046292,5,143680512,4096,3827,881,10,10
312,327181691,1047663,0,42968832,65536,9292,1634,10,10
312,327181691,1047663,1,43017984,16384,8971,1579,10,10
312,327181691,1047663,2,42508288,4096,7432,1694,10,10
312,327181691,1047663,3,56115712,65536,4513,739,10,10
312,327181691,1047663,4,62403072,65536,4012,660,10,10
312,327181691,1047663,5,143680512,4096,3827,881,10,10
314,329292599,1047152,0,13641728,16384,7194,1222,9,9
314,329292599,1047152,1,16797952,4096,5067,1151,9,9
314,329292599,1047152,2,1048320,65536,4869,843,9,9
314,329292599,1047152,3,1540096,65536,4779,829,9,9
314,329292599,1047152,4,3080960,65536,3850,616,9,9
314,329292599,1047152,5,4129792,65536,3570,616,9,9
314,329292599,1047152,6,2097920,16384,3515,605,9,9
315,330339751,1048265,0,42968832,65536,9292,1634,10,10
315,330339751,1048265,1,43017984,16384,8971,1579,10,10
315,330339751,1048265,2,42508288,4096,7432,1694,10,10
315,330339751,1048265,3,56115712,65536,4513,739,10,10
315,330339751,1048265,4,62403072,65536,4012,660,10,10
315,330339751,1048265,5,143680512,4096,3827,881,10,10
317,332440739,1039971,0,42968832,65536,9292,1634,10,10
317,332440739,1039971,1,43017984,16384,8971,1579,10,10
317,332440739,1039971,2,42508288,4096,7432,1694,10,10
317,332440739,1039971,3,56115712,65536,4513,739,10,10
317,332440739,1039971,4,62403072,65536,4012,660,10,10
317,332440739,1039971,5,143680512,4096,3827,881,10,10
318,333480710,1049155,0,42968832,65536,9292,1634,10,10
318,333480710,1049155,1,43017984,16384,8971,1579,10,10
318,333480710,1049155,2,42508288,4096,7432,1694,10,10
318,333480710,1049155,3,56115712,65536,4513,739,10,10
318,333480710,1049155,4,62403072,65536,4012,660,10,10
318,333480710,1049155,5,143680512,4096,3827,881,10,10
319,334529865,1047954,0,42968832,65536,9292,1634,10,10
319,334529865,1047954,1,43017984,16384,8971,1579,10,10
319,334529865,1047954,2,42508288,4096,7432,1694,10,10
319,334529865,1047954,3,56115712,65536,4513,739,10,10
319,334529865,1047954,4,62403072,65536,4012,660,10,10
319,334529865,1047954,5,143680512,4096,3827,881,10,10
320,335577819,1043567,0,42968832,65536,9292,1634,10,10
320,335577819,1043567,1,43017984,16384,8971,1579,10,10
320,335577819,1043567,2,42508288,4096,7432,1694,10,10
320,335577819,1043567,3,56115712,65536,4513,739,10,10
320,335577819,1043567,4,62403072,65536,4012,660,10,10
320,335577819,1043567,5,143680512,4096,3827,881,10,10
322,337672152,1046807,0,42968832,65536,9292,1634,10,10
322,337672152,1046807,1,43017984,16384,8971,1579,10,10
322,337672152,1046807,2,42508288,4096,7432,1694,10,10
322,337672152,1046807,3,56115712,65536,4513,739,10,10
322,337672152,1046807,4,62403072,65536,4012,660,10,10
322,337672152,1046807,5,143680512,4096,3827,881,10,10
323,338718959,1044495,0,42968832,65536,9292,1634,10,10
323,338718959,1044495,1,43017984,16384,8971,1579,10,10
323,338718959,1044495,2,42508288,4096,7432,1694,10,10
323,338718959,1044495,3,56115712,65536,4513,739,10,10
323,338718959,1044495,4,62403072,65536,4012,660,10,10
323,338718959,1044495,5,143680512,4096,3827,881,10,10
324,339763454,1045033,0,42968832,65536,9292,1634,10,10
324,339763454,1045033,1,43017984,16384,8971,1579,10,10
324,339763454,1045033,2,42508288,4096,7432,1694,10,10
324,339763454,1045033,3,56115712,65536,4513,739,10,10
324,339763454,1045033,4,62403072,65536,4012,660,10,10
324,339763454,1045033,5,143680512,4096,3827,881,10,10
325,340808487,1068324,0,42968832,65536,9292,1634,10,10
325,340808487,1068324,1,43017984,16384,8971,1579,10,10
325,340808487,1068324,2,42508288,4096,7432,1694,10,10
325,340808487,1068324,3,56115712,65536,4513,739,10,10
325,340808487,1068324,4,62403072,65536,4012,660,10,10
325,340808487,1068324,5,143680512,4096,3827,881,10,10
326,341876811,1050510,0,42968832,65536,9292,1634,10,10
326,341876811,1050510,1,43017984,16384,8971,1579,10,10
326,341876811,1050510,2,42508288,4096,7432,1694,10,10
326,341876811,1050510,3,56115712,65536,4513,739,10,10
326,341876811,1050510,4,62403072,65536,4012,660,10,10
326,341876811,1050510,5,143680512,4096,3827,881,10,10
327,342927321,1047836,0,42968832,65536,9292,1634,10,10
327,342927321,1047836,1,43017984,16384,8971,1579,10,10
327,342927321,1047836,2,42508288,4096,7432,1694,10,10
327,342927321,1047836,3,56115712,65536,4513,739,10,10
327,342927321,1047836,4,62403072,65536,4012,660,10,10
327,342927321,1047836,5,143680512,4096,3827,881,10,10
328,343975157,1042296,0,42968832,65536,9292,1634,10,10
328,343975157,1042296,1,43017984,16384,8971,1579,10,10
328,343975157,1042296,2,42508288,4096,7432,1694,10,10
328,343975157,1042296,3,56115712,65536,4513,739,10,10
328,343975157,1042296,4,62403072,65536,4012,660,10,10
328,343975157,1042296,5,143680512,4096,3827,881,10,10
329,345017453,1048200,0,13641728,16384,7194,1222,9,9
329,345017453,1048200,1,16797952,4096,5067,1151,9,9
329,345017453,1048200,2,1048320,65536,4869,843,9,9
329,345017453,1048200,3,1540096,65536,4779,829,9,9
329,345017453,1048200,4,3080960,65536,3850,616,9,9
329,345017453,1048200,5,4129792,65536,3570,616,9,9
329,345017453,1048200,6,2097920,16384,3515,605,9,9
330,346065653,1018320,0,42968832,65536,9292,1634,10,10
330,346065653,1018320,1,43017984,16384,8971,1579,10,10
330,346065653,1018320,2,42508288,4096,7432,1694,10,10
330,346065653,1018320,3,56115712,65536,4513,739,10,10
330,346065653,1018320,4,62403072,65536,4012,660,10,10
330,346065653,1018320,5,143680512,4096,3827,881,10,10
331,347083973,1049225,0,42968832,65536,9292,1634,10,10
331,347083973,1049225,1,43017984,16384,8971,1579,10,10
331,347083973,1049225,2,42508288,4096,7432,1694,10,10
331,347083973,1049225,3,56115712,65536,4513,739,10,10
331,347083973,1049225,4,62403072,65536,4012,660,10,10
331,347083973,1049225,5,143680512,4096,3827,881,10,10
332,348133198,1044800,0,42968832,65536,9292,1634,10,10
332,348133198,1044800,1,43017984,16384,8971,1579,10,10
332,348133198,1044800,2,42508288,4096,7432,1694,10,10
332,348133198,1044800,3,56115712,65536,4513,739,10,10
332,348133198,1044800,4,62403072,65536,4012,660,10,10
332,348133198,1044800,5,143680512,4096,3827,881,10,10
333,349177998,1051992,0,13641728,16384,7194,1222,9,9
333,349177998,1051992,1,16797952,4096,5067,1151,9,9
333,349177998,1051992,2,1048320,65536,4869,843,9,9
333,349177998,1051992,3,1540096,65536,4779,829,9,9
333,349177998,1051992,4,3080960,65536,3850,616,9,9
333,349177998,1051992,5,4129792,65536,3570,616,9,9
333,349177998,1051992,6,2097920,16384,3515,605,9,9
334,350229990,1047914,0,42968832,65536,9292,1634,10,10
334,350229990,1047914,1,43017984,16384,8971,1579,10,10
334,350229990,1047914,2,42508288,4096,7432,1694,10,10
334,350229990,1047914,3,56115712,65536,4513,739,10,10
334,350229990,1047914,4,62403072,65536,4012,660,10,10
334,350229990,1047914,5,143680512,4096,3827,881,10,10
335,351277904,1048299,0,42968832,65536,9292,1634,10,10
335,351277904,1048299,1,43017984,16384,8971,1579,10,10
335,351277904,1048299,2,42508288,4096,7432,1694,10,10
335,351277904,1048299,3,56115712,65536,4513,739,10,10
335,351277904,1048299,4,62403072,65536,4012,660,10,10
335,351277904,1048299,5,143680512,4096,3827,881,10,10
336,352326203,1057085,0,42968832,65536,9292,1634,10,10
336,352326203,1057085,1,43017984,16384,8971,1579,10,10
336,352326203,1057085,2,42508288,4096,7432,1694,10,10
336,352326203,1057085,3,56115712,65536,4513,739,10,10
336,352326203,1057085,4,62403072,65536,4012,660,10,10
336,352326203,1057085,5,143680512,4096,3827,881,10,10
337,353383288,1041599,0,40937216,16384,3475,607,6,6
337,353383288,1041599,1,48260352,16384,2363,411,6,6
337,353383288,1041599,2,46669568,65536,2175,379,6,6
337,353383288,1041599,3,46694144,16384,1815,319,6,6
337,353383288,1041599,4,118538752,16384,1571,273,6,6
337,353383288,1041599,5,117424640,65536,1412,244,6,6
337,353383288,1041599,6,47719680,65536,1258,200,6,6
338,354424887,1061207,0,42968832,65536,9292,1634,10,10
338,354424887,1061207,1,43017984,16384,8971,1579,10,10
338,354424887,1061207,2,42508288,4096,7432,1694,10,10
338,354424887,1061207,3,56115712,65536,4513,739,10,10
338,354424887,1061207,4,62403072,65536,4012,660,10,10
338,354424887,1061207,5,143680512,4096,3827,881,10,10
339,355486094,1048877,0,40937216,16384,3475,607,6,6
339,355486094,1048877,1,48260352,16384,2363,411,6,6
339,355486094,1048877,2,46669568,65536,2175,379,6,6
339,355486094,1048877,3,46694144,16384,1815,319,6,6
339,355486094,1048877,4,118538752,16384,1571,273,6,6
339,355486094,1048877,5,117424640,65536,1412,244,6,6
339,355486094,1048877,6,47719680,65536,1258,200,6,6
340,356534971,1049268,0,42968832,65536,9292,1634,10,10
340,356534971,1049268,1,43017984,16384,8971,1579,10,10
340,356534971,1049268,2,42508288,4096,7432,1694,10,10
340,356534971,1049268,3,56115712,65536,4513,739,10,10
340,356534971,1049268,4,62403072,65536,4012,660,10,10
340,356534971,1049268,5,143680512,4096,3827,881,10,10
341,357584239,1044338,0,42968832,65536,9292,1634,10,10
341,357584239,1044338,1,43017984,16384,8971,1579,10,10
341,357584239,1044338,2,42508288,4096,7432,1694,10,10
341,357584239,1044338,3,56115712,65536,4513,739,10,10
341,357584239,1044338,4,62403072,65536,4012,660,10,10
341,357584239,1044338,5,143680512,4096,3827,881,10,10
342,358628577,1049845,0,40937216,16384,3475,607,6,6
342,358628577,1049845,1,48260352,16384,2363,411,6,6
342,358628577,1049845,2,46669568,65536,2175,379,6,6
342,358628577,1049845,3,46694144,16384,1815,319,6,6
342,358628577,1049845,4,118538752,16384,1571,273,6,6
342,358628577,1049845,5,117424640,65536,1412,244,6,6
342,358628577,1049845,6,47719680,65536,1258,200,6,6
343,359678422,1054601,0,42968832,65536,9292,1634,10,10
343,359678422,1054601,1,43017984,16384,8971,1579,10,10
343,359678422,1054601,2,42508288,4096,7432,1694,10,10
343,359678422,1054601,3,56115712,65536,4513,739,10,10
343,359678422,1054601,4,62403072,65536,4012,660,10,10
343,359678422,1054601,5,143680512,4096,3827,881,10,10
344,360733023,1048107,0,42968832,65536,9292,1634,10,10
344,360733023,1048107,1,43017984,16384,8971,1579,10,10
344,360733023,1048107,2,42508288,4096,7432,1694,10,10
344,360733023,1048107,3,56115712,65536,4513,739,10,10
344,360733023,1048107,4,62403072,65536,4012,660,10,10
344,360733023,1048107,5,143680512,4096,3827,881,10,10
345,361781130,1038604,0,13641728,16384,7194,1222,9,9
345,361781130,1038604,1,16797952,4096,5067,1151,9,9
345,361781130,1038604,2,1048320,65536,4869,843,9,9
345,361781130,1038604,3,1540096,65536,4779,829,9,9
345,361781130,1038604,4,3080960,65536,3850,616,9,9
345,361781130,1038604,5,4129792,65536,3570,616,9,9
345,361781130,1038604,6,2097920,16384,3515,605,9,9
346,362819734,1047685,0,42968832,65536,9292,1634,10,10
346,362819734,1047685,1,43017984,16384,8971,1579,10,10
346,362819734,1047685,2,42508288,4096,7432,1694,10,10
346,362819734,1047685,3,56115712,65536,4513,739,10,10
346,362819734,1047685,4,62403072,65536,4012,660,10,10
346,362819734,1047685,5,143680512,4096,3827,881,10,10
347,363867419,1046794,0,42968832,65536,9292,1634,10,10
347,363867419,1046794,1,43017984,16384,8971,1579,10,10
347,363867419,1046794,2,42508288,4096,7432,1694,10,10
347,363867419,1046794,3,56115712,65536,4513,739,10,10
347,363867419,1046794,4,62403072,65536,4012,660,10,10
347,363867419,1046794,5,143680512,4096,3827,881,10,10
348,364914213,1049699,0,42968832,65536,9292,1634,10,10
348,364914213,1049699,1,43017984,16384,8971,1579,10,10
348,364914213,1049699,2,42508288,4096,7432,1694,10,10
348,364914213,1049699,3,56115712,65536,4513,739,10,10
348,364914213,1049699,4,62403072,65536,4012,660,10,10
348,364914213,1049699,5,143680512,4096,3827,881,10,10
349,365963912,1044354,0,42968832,65536,9292,1634,10,10
349,365963912,1044354,1,43017984,16384,8971,1579,10,10
349,365963912,1044354,2,42508288,4096,7432,1694,10,10
349,365963912,1044354,3,56115712,65536,4513,739,10,10
349,365963912,1044354,4,62403072,65536,4012,660,10,10
349,365963912,1044354,5,143680512,4096,3827,881,10,10
