pattern,prefix_length,suffix_length,context_kind,context,triggers,takes
97,6,2,prev2_hash,2,1,1
97,6,2,prev2_hash,3,1,1
97,6,2,prev2_hash,4,4,4
97,6,2,prev2_hash,5,8,8
97,6,2,prev2_hash,6,1,1
97,6,2,prev2_hash,7,17,17
97,6,2,prev2_hash,10,3,3
97,6,2,prev2_hash,11,9,9
97,6,2,prev2_hash,14,4,4
97,6,2,prev2_hash,18,4,4
97,6,2,prev2_hash,20,2,2
97,6,2,prev2_hash,21,57,57
97,6,2,prev2_hash,22,28,28
97,6,2,prev2_hash,23,1,1
97,6,2,prev2_hash,24,1,1
97,6,2,prev2_hash,25,5,5
97,6,2,prev2_hash,27,22,22
97,6,2,prev2_hash,28,27,27
97,6,2,prev2_hash,29,3,3
97,6,2,prev2_hash,30,9,9
97,6,2,prev2_hash,31,5,5
97,6,2,prev2_hash,32,3,3
97,6,2,prev2_hash,33,2,2
97,6,2,prev2_hash,34,110,110
97,6,2,prev2_hash,36,2,2
97,6,2,prev2_hash,37,8,8
97,6,2,prev2_hash,38,3,3
97,6,2,prev2_hash,39,1,1
97,6,2,prev2_hash,40,2,2
97,6,2,prev2_hash,41,4,4
97,6,2,prev2_hash,42,8,8
97,6,2,prev2_hash,43,5,5
97,6,2,prev2_hash,45,1,1
97,6,2,prev2_hash,46,1,1
97,6,2,prev2_hash,47,6,6
97,6,2,prev2_hash,49,2,2
97,6,2,prev2_hash,50,2,2
97,6,2,prev2_hash,51,22,22
97,6,2,prev2_hash,53,5,5
97,6,2,prev2_hash,54,18,18
97,6,2,prev2_hash,55,5,5
97,6,2,prev2_hash,56,1,1
97,6,2,prev2_hash,57,1,1
97,6,2,prev2_hash,59,1,1
97,6,2,prev2_hash,60,19,19
97,6,2,prev2_hash,61,21,21
97,6,2,prev2_hash,63,32,32
97,6,2,prev2_hash,65,1,1
97,6,2,prev2_hash,74,2,2
97,6,2,prev2_hash,81,2,2
97,6,2,prev2_hash,90,2,2
97,6,2,prev2_hash,96,1,1
97,6,2,prev2_hash,109,5,5
97,6,2,prev2_hash,141,2,2
97,6,2,prev2_hash,142,44,44
97,6,2,prev2_hash,144,3,3
97,6,2,prev2_hash,145,19,19
97,6,2,prev2_hash,146,3,3
97,6,2,prev2_hash,147,1,1
97,6,2,prev2_hash,148,28,28
97,6,2,prev2_hash,149,1,1
97,6,2,prev2_hash,152,1,1
97,6,2,prev2_hash,155,19,19
97,6,2,prev2_hash,156,1,1
97,6,2,prev2_hash,157,1,1
97,6,2,prev2_hash,158,3,3
97,6,2,prev2_hash,160,4,4
97,6,2,prev2_hash,161,93,93
97,6,2,prev2_hash,162,1,1
97,6,2,prev2_hash,163,1,1
97,6,2,prev2_hash,165,2,2
97,6,2,prev2_hash,166,1,1
97,6,2,prev2_hash,168,25,25
97,6,2,prev2_hash,169,2,2
97,6,2,prev2_hash,172,1,1
97,6,2,prev2_hash,173,6,6
97,6,2,prev2_hash,174,2,2
97,6,2,prev2_hash,175,5,5
97,6,2,prev2_hash,176,2,2
97,6,2,prev2_hash,179,2,2
97,6,2,prev2_hash,181,2,2
97,6,2,prev2_hash,184,2,2
97,6,2,prev2_hash,185,15,15
97,6,2,prev2_hash,186,18,18
97,6,2,prev2_hash,188,1,1
97,6,2,prev2_hash,191,11,11
97,6,2,prev2_hash,193,1,1
97,6,2,prev2_hash,196,12,12
97,6,2,prev2_hash,197,5,5
97,6,2,prev2_hash,198,1,1
97,6,2,prev2_hash,199,1,1
97,6,2,prev2_hash,200,16,16
97,6,2,prev2_hash,201,13,13
97,6,2,prev2_hash,202,6,6
97,6,2,prev2_hash,203,15,15
97,6,2,prev2_hash,204,4,4
97,6,2,prev2_hash,205,10,10
97,6,2,prev2_hash,206,14,14
97,6,2,prev2_hash,207,7,7
97,6,2,prev2_hash,208,220,220
97,6,2,prev2_hash,209,11,11
97,6,2,prev2_hash,210,36,36
97,6,2,prev2_hash,211,25,25
97,6,2,prev2_hash,212,15,15
97,6,2,prev2_hash,213,4,4
97,6,2,prev2_hash,214,4,4
97,6,2,prev2_hash,215,10,10
97,6,2,prev2_hash,216,16,16
97,6,2,prev2_hash,217,33,33
97,6,2,prev2_hash,218,2,2
97,6,2,prev2_hash,219,17,17
97,6,2,prev2_hash,220,576,576
97,6,2,prev2_hash,221,8,8
97,6,2,prev2_hash,222,20,20
97,6,2,prev2_hash,223,14,14
97,6,2,prev2_hash,224,33,33
97,6,2,prev2_hash,225,20,20
97,6,2,prev2_hash,226,15,15
97,6,2,prev2_hash,227,15,15
97,6,2,prev2_hash,228,19,19
97,6,2,prev2_hash,229,57,57
97,6,2,prev2_hash,230,9,9
97,6,2,prev2_hash,231,4,4
97,6,2,prev2_hash,232,24,24
97,6,2,prev2_hash,233,26,26
97,6,2,prev2_hash,234,4,4
97,6,2,prev2_hash,235,13,13
97,6,2,prev2_hash,236,3,3
97,6,2,prev2_hash,240,2,2
97,6,2,prev2_hash,249,2,2
97,6,2,prev2_hash,254,16,16
97,6,2,stream_band16,0,52,52
97,6,2,stream_band16,1,18,18
97,6,2,stream_band16,2,27,27
97,6,2,stream_band16,3,22,22
97,6,2,stream_band16,4,40,40
97,6,2,stream_band16,5,34,34
97,6,2,stream_band16,6,33,33
97,6,2,stream_band16,7,27,27
97,6,2,stream_band16,8,20,20
97,6,2,stream_band16,9,7,7
97,6,2,stream_band16,10,18,18
97,6,2,stream_band16,11,72,72
97,6,2,stream_band16,12,57,57
97,6,2,stream_band16,13,5,5
97,6,2,stream_band16,14,338,338
97,6,2,stream_band16,15,1444,1444
97,6,2,stream_band64,0,2,2
97,6,2,stream_band64,1,5,5
97,6,2,stream_band64,2,43,43
97,6,2,stream_band64,3,2,2
97,6,2,stream_band64,4,2,2
97,6,2,stream_band64,5,8,8
97,6,2,stream_band64,6,5,5
97,6,2,stream_band64,7,3,3
97,6,2,stream_band64,8,5,5
97,6,2,stream_band64,9,2,2
97,6,2,stream_band64,10,4,4
97,6,2,stream_band64,11,16,16
97,6,2,stream_band64,12,5,5
97,6,2,stream_band64,13,4,4
97,6,2,stream_band64,14,10,10
97,6,2,stream_band64,15,3,3
97,6,2,stream_band64,16,25,25
97,6,2,stream_band64,17,7,7
97,6,2,stream_band64,18,5,5
97,6,2,stream_band64,19,3,3
97,6,2,stream_band64,20,5,5
97,6,2,stream_band64,21,7,7
97,6,2,stream_band64,22,13,13
97,6,2,stream_band64,23,9,9
97,6,2,stream_band64,24,14,14
97,6,2,stream_band64,25,6,6
97,6,2,stream_band64,26,8,8
97,6,2,stream_band64,27,5,5
97,6,2,stream_band64,28,6,6
97,6,2,stream_band64,29,8,8
97,6,2,stream_band64,30,5,5
97,6,2,stream_band64,31,8,8
97,6,2,stream_band64,32,5,5
97,6,2,stream_band64,33,6,6
97,6,2,stream_band64,34,5,5
97,6,2,stream_band64,35,4,4
97,6,2,stream_band64,36,3,3
97,6,2,stream_band64,37,2,2
97,6,2,stream_band64,39,2,2
97,6,2,stream_band64,40,3,3
97,6,2,stream_band64,41,4,4
97,6,2,stream_band64,42,4,4
97,6,2,stream_band64,43,7,7
97,6,2,stream_band64,44,31,31
97,6,2,stream_band64,45,27,27
97,6,2,stream_band64,46,5,5
97,6,2,stream_band64,47,9,9
97,6,2,stream_band64,48,10,10
97,6,2,stream_band64,50,47,47
97,6,2,stream_band64,52,1,1
97,6,2,stream_band64,53,1,1
97,6,2,stream_band64,54,2,2
97,6,2,stream_band64,55,1,1
97,6,2,stream_band64,57,3,3
97,6,2,stream_band64,58,2,2
97,6,2,stream_band64,59,333,333
97,6,2,stream_band64,60,262,262
97,6,2,stream_band64,62,540,540
97,6,2,stream_band64,63,642,642
98,6,2,global,0,4581,4581
98,6,2,byte_class,4,4403,4403
98,6,2,byte_class,5,178,178
98,6,2,line_bucket,3,125,125
98,6,2,line_bucket,4,1749,1749
98,6,2,line_bucket,5,1382,1382
98,6,2,line_bucket,6,1325,1325
98,6,2,class_line,35,125,125
98,6,2,class_line,36,1648,1648
98,6,2,class_line,37,1341,1341
98,6,2,class_line,38,1289,1289
98,6,2,class_line,44,101,101
98,6,2,class_line,45,41,41
98,6,2,class_line,46,36,36
98,6,2,prev_byte,97,531,531
98,6,2,prev_byte,98,42,42
98,6,2,prev_byte,99,68,68
98,6,2,prev_byte,100,75,75
98,6,2,prev_byte,101,827,827
98,6,2,prev_byte,102,25,25
98,6,2,prev_byte,103,19,19
98,6,2,prev_byte,104,24,24
98,6,2,prev_byte,105,545,545
98,6,2,prev_byte,106,6,6
98,6,2,prev_byte,107,54,54
98,6,2,prev_byte,108,78,78
98,6,2,prev_byte,109,61,61
98,6,2,prev_byte,110,262,262
98,6,2,prev_byte,111,477,477
98,6,2,prev_byte,112,60,60
98,6,2,prev_byte,114,200,200
98,6,2,prev_byte,115,139,139
98,6,2,prev_byte,116,112,112
98,6,2,prev_byte,117,714,714
98,6,2,prev_byte,118,4,4
98,6,2,prev_byte,119,9,9
98,6,2,prev_byte,120,1,1
98,6,2,prev_byte,121,69,69
98,6,2,prev_byte,122,1,1
98,6,2,prev_byte,128,2,2
98,6,2,prev_byte,129,1,1
98,6,2,prev_byte,131,2,2
98,6,2,prev_byte,132,3,3
98,6,2,prev_byte,133,2,2
98,6,2,prev_byte,134,1,1
98,6,2,prev_byte,135,3,3
98,6,2,prev_byte,139,2,2
98,6,2,prev_byte,140,4,4
98,6,2,prev_byte,141,2,2
98,6,2,prev_byte,143,7,7
98,6,2,prev_byte,144,1,1
98,6,2,prev_byte,145,2,2
98,6,2,prev_byte,147,1,1
98,6,2,prev_byte,148,1,1
98,6,2,prev_byte,149,2,2
98,6,2,prev_byte,150,1,1
98,6,2,prev_byte,151,2,2
98,6,2,prev_byte,152,1,1
98,6,2,prev_byte,154,2,2
98,6,2,prev_byte,156,1,1
98,6,2,prev_byte,157,1,1
98,6,2,prev_byte,158,6,6
98,6,2,prev_byte,159,5,5
98,6,2,prev_byte,160,1,1
98,6,2,prev_byte,161,2,2
98,6,2,prev_byte,162,2,2
98,6,2,prev_byte,163,1,1
98,6,2,prev_byte,166,4,4
98,6,2,prev_byte,167,1,1
98,6,2,prev_byte,168,1,1
98,6,2,prev_byte,169,4,4
98,6,2,prev_byte,172,5,5
98,6,2,prev_byte,173,9,9
98,6,2,prev_byte,174,5,5
98,6,2,prev_byte,175,1,1
98,6,2,prev_byte,176,4,4
98,6,2,prev_byte,177,2,2
98,6,2,prev_byte,178,2,2
98,6,2,prev_byte,179,5,5
98,6,2,prev_byte,180,2,2
98,6,2,prev_byte,181,2,2
98,6,2,prev_byte,182,2,2
98,6,2,prev_byte,183,1,1
98,6,2,prev_byte,184,3,3
98,6,2,prev_byte,185,9,9
98,6,2,prev_byte,186,1,1
98,6,2,prev_byte,187,8,8
98,6,2,prev_byte,188,4,4
98,6,2,prev_byte,189,3,3
98,6,2,prev_byte,190,2,2
98,6,2,prev_byte,192,3,3
98,6,2,prev_byte,193,1,1
98,6,2,prev_byte,194,4,4
98,6,2,prev_byte,195,3,3
98,6,2,prev_byte,197,2,2
98,6,2,prev_byte,198,1,1
98,6,2,prev_byte,199,2,2
98,6,2,prev_byte,200,4,4
98,6,2,prev_byte,201,1,1
98,6,2,prev_byte,202,1,1
98,6,2,prev_byte,203,2,2
98,6,2,prev_byte,204,1,1
98,6,2,prev_byte,206,9,9
98,6,2,prev_byte,207,3,3
98,6,2,prev2_hash,3,1,1
98,6,2,prev2_hash,4,4,4
98,6,2,prev2_hash,7,1,1
98,6,2,prev2_hash,8,1,1
98,6,2,prev2_hash,9,2,2
98,6,2,prev2_hash,10,3,3
98,6,2,prev2_hash,12,1,1
98,6,2,prev2_hash,14,12,12
98,6,2,prev2_hash,15,3,3
98,6,2,prev2_hash,16,4,4
98,6,2,prev2_hash,17,2,2
98,6,2,prev2_hash,18,1,1
98,6,2,prev2_hash,19,1,1
98,6,2,prev2_hash,20,6,6
98,6,2,prev2_hash,21,2,2
98,6,2,prev2_hash,24,2,2
98,6,2,prev2_hash,25,3,3
98,6,2,prev2_hash,26,11,11
98,6,2,prev2_hash,27,2,2
98,6,2,prev2_hash,28,1,1
98,6,2,prev2_hash,30,2,2
98,6,2,prev2_hash,31,2,2
98,6,2,prev2_hash,33,1,1
98,6,2,prev2_hash,34,1,1
98,6,2,prev2_hash,35,2,2
98,6,2,prev2_hash,36,3,3
98,6,2,prev2_hash,41,1,1
98,6,2,prev2_hash,42,1,1
98,6,2,prev2_hash,45,3,3
98,6,2,prev2_hash,46,3,3
98,6,2,prev2_hash,49,1,1
98,6,2,prev2_hash,50,1,1
98,6,2,prev2_hash,52,1,1
98,6,2,prev2_hash,54,1,1
98,6,2,prev2_hash,55,1,1
98,6,2,prev2_hash,56,1,1
98,6,2,prev2_hash,61,1,1
98,6,2,prev2_hash,89,1,1
98,6,2,prev2_hash,93,1,1
98,6,2,prev2_hash,95,2,2
98,6,2,prev2_hash,97,1,1
98,6,2,prev2_hash,98,2,2
98,6,2,prev2_hash,100,2,2
98,6,2,prev2_hash,101,5,5
98,6,2,prev2_hash,102,2,2
98,6,2,prev2_hash,103,1,1
98,6,2,prev2_hash,104,1,1
98,6,2,prev2_hash,105,3,3
98,6,2,prev2_hash,106,4,4
98,6,2,prev2_hash,107,2,2
98,6,2,prev2_hash,108,3,3
98,6,2,prev2_hash,109,3,3
98,6,2,prev2_hash,110,3,3
98,6,2,prev2_hash,111,1,1
98,6,2,prev2_hash,113,2,2
98,6,2,prev2_hash,114,2,2
98,6,2,prev2_hash,115,1,1
98,6,2,prev2_hash,116,8,8
98,6,2,prev2_hash,117,4,4
98,6,2,prev2_hash,118,26,26
98,6,2,prev2_hash,119,3,3
98,6,2,prev2_hash,121,2,2
98,6,2,prev2_hash,122,1,1
98,6,2,prev2_hash,123,5,5
98,6,2,prev2_hash,124,2,2
98,6,2,prev2_hash,125,2,2
98,6,2,prev2_hash,126,2,2
98,6,2,prev2_hash,127,1,1
98,6,2,prev2_hash,128,4,4
98,6,2,prev2_hash,129,3,3
98,6,2,prev2_hash,130,3,3
98,6,2,prev2_hash,131,6,6
98,6,2,prev2_hash,132,1,1
98,6,2,prev2_hash,134,1,1
98,6,2,prev2_hash,135,1,1
98,6,2,prev2_hash,136,2,2
98,6,2,prev2_hash,137,3,3
98,6,2,prev2_hash,138,4,4
98,6,2,prev2_hash,139,1,1
98,6,2,prev2_hash,140,10,10
98,6,2,prev2_hash,141,7,7
98,6,2,prev2_hash,142,2,2
98,6,2,prev2_hash,143,1,1
98,6,2,prev2_hash,145,1,1
98,6,2,prev2_hash,146,3,3
98,6,2,prev2_hash,148,4,4
98,6,2,prev2_hash,150,5,5
98,6,2,prev2_hash,152,2,2
98,6,2,prev2_hash,153,1,1
98,6,2,prev2_hash,154,5,5
98,6,2,prev2_hash,155,4,4
98,6,2,prev2_hash,156,1,1
98,6,2,prev2_hash,157,5,5
98,6,2,prev2_hash,158,3,3
98,6,2,prev2_hash,159,1,1
98,6,2,prev2_hash,161,1,1
98,6,2,prev2_hash,162,5,5
98,6,2,prev2_hash,163,1,1
98,6,2,prev2_hash,164,1,1
98,6,2,prev2_hash,165,9,9
98,6,2,prev2_hash,166,1,1
98,6,2,prev2_hash,167,3,3
98,6,2,prev2_hash,168,4,4
98,6,2,prev2_hash,169,4,4
98,6,2,prev2_hash,170,1,1
98,6,2,prev2_hash,172,1,1
98,6,2,prev2_hash,173,1,1
98,6,2,prev2_hash,174,1,1
98,6,2,prev2_hash,176,3,3
98,6,2,prev2_hash,177,2,2
98,6,2,prev2_hash,179,7,7
98,6,2,prev2_hash,180,4,4
98,6,2,prev2_hash,181,2,2
98,6,2,prev2_hash,186,3,3
98,6,2,prev2_hash,194,16,16
98,6,2,prev2_hash,195,20,20
98,6,2,prev2_hash,196,28,28
98,6,2,prev2_hash,197,53,53
98,6,2,prev2_hash,198,15,15
98,6,2,prev2_hash,199,25,25
98,6,2,prev2_hash,200,32,32
98,6,2,prev2_hash,201,61,61
98,6,2,prev2_hash,202,102,102
98,6,2,prev2_hash,203,33,33
98,6,2,prev2_hash,204,122,122
98,6,2,prev2_hash,205,96,96
98,6,2,prev2_hash,206,164,164
98,6,2,prev2_hash,207,185,185
98,6,2,prev2_hash,208,38,38
98,6,2,prev2_hash,209,222,222
98,6,2,prev2_hash,210,102,102
98,6,2,prev2_hash,211,304,304
98,6,2,prev2_hash,212,61,61
98,6,2,prev2_hash,213,172,172
98,6,2,prev2_hash,214,70,70
98,6,2,prev2_hash,215,336,336
98,6,2,prev2_hash,216,206,206
98,6,2,prev2_hash,217,166,166
98,6,2,prev2_hash,218,107,107
98,6,2,prev2_hash,219,137,137
98,6,2,prev2_hash,220,175,175
98,6,2,prev2_hash,221,183,183
98,6,2,prev2_hash,222,159,159
98,6,2,prev2_hash,223,59,59
98,6,2,prev2_hash,224,22,22
98,6,2,prev2_hash,225,175,175
98,6,2,prev2_hash,226,128,128
98,6,2,prev2_hash,227,120,120
98,6,2,prev2_hash,228,20,20
98,6,2,prev2_hash,229,42,42
98,6,2,prev2_hash,230,21,21
98,6,2,prev2_hash,231,95,95
98,6,2,prev2_hash,232,46,46
98,6,2,prev2_hash,233,56,56
98,6,2,prev2_hash,234,20,20
98,6,2,prev2_hash,235,11,11
98,6,2,prev2_hash,236,11,11
98,6,2,prev2_hash,237,12,12
98,6,2,prev2_hash,238,5,5
98,6,2,prev2_hash,239,5,5
98,6,2,prev2_hash,240,4,4
98,6,2,prev2_hash,242,3,3
98,6,2,prev2_hash,245,2,2
98,6,2,prev2_hash,247,1,1
98,6,2,prev2_hash,248,2,2
98,6,2,prev2_hash,249,1,1
98,6,2,prev2_hash,250,2,2
98,6,2,prev2_hash,251,1,1
98,6,2,prev2_hash,254,1,1
98,6,2,prev2_hash,255,1,1
98,6,2,stream_band16,0,46,46
98,6,2,stream_band16,1,128,128
98,6,2,stream_band16,2,30,30
98,6,2,stream_band16,3,36,36
98,6,2,stream_band16,4,29,29
98,6,2,stream_band16,5,32,32
98,6,2,stream_band16,6,45,45
98,6,2,stream_band16,7,27,27
98,6,2,stream_band16,8,13,13
98,6,2,stream_band16,9,13,13
98,6,2,stream_band16,10,17,17
98,6,2,stream_band16,11,39,39
98,6,2,stream_band16,12,2,2
98,6,2,stream_band16,13,3,3
98,6,2,stream_band16,14,636,636
98,6,2,stream_band16,15,3485,3485
98,6,2,stream_band64,0,23,23
98,6,2,stream_band64,1,10,10
98,6,2,stream_band64,2,8,8
98,6,2,stream_band64,3,5,5
98,6,2,stream_band64,4,58,58
98,6,2,stream_band64,5,35,35
98,6,2,stream_band64,6,11,11
98,6,2,stream_band64,7,24,24
98,6,2,stream_band64,8,2,2
98,6,2,stream_band64,9,13,13
98,6,2,stream_band64,10,12,12
98,6,2,stream_band64,11,3,3
98,6,2,stream_band64,12,4,4
98,6,2,stream_band64,13,9,9
98,6,2,stream_band64,14,11,11
98,6,2,stream_band64,15,12,12
98,6,2,stream_band64,16,12,12
98,6,2,stream_band64,17,5,5
98,6,2,stream_band64,18,3,3
98,6,2,stream_band64,19,9,9
98,6,2,stream_band64,20,9,9
98,6,2,stream_band64,21,9,9
98,6,2,stream_band64,22,9,9
98,6,2,stream_band64,23,5,5
98,6,2,stream_band64,24,14,14
98,6,2,stream_band64,25,12,12
98,6,2,stream_band64,26,4,4
98,6,2,stream_band64,27,15,15
98,6,2,stream_band64,28,18,18
98,6,2,stream_band64,29,3,3
98,6,2,stream_band64,30,4,4
98,6,2,stream_band64,31,2,2
98,6,2,stream_band64,33,2,2
98,6,2,stream_band64,34,4,4
98,6,2,stream_band64,35,7,7
98,6,2,stream_band64,36,6,6
98,6,2,stream_band64,37,4,4
98,6,2,stream_band64,38,3,3
98,6,2,stream_band64,40,4,4
98,6,2,stream_band64,41,4,4
98,6,2,stream_band64,42,7,7
98,6,2,stream_band64,43,2,2
98,6,2,stream_band64,44,26,26
98,6,2,stream_band64,46,3,3
98,6,2,stream_band64,47,10,10
98,6,2,stream_band64,48,2,2
98,6,2,stream_band64,54,3,3
98,6,2,stream_band64,57,14,14
98,6,2,stream_band64,58,2,2
98,6,2,stream_band64,59,620,620
98,6,2,stream_band64,60,563,563
98,6,2,stream_band64,62,1291,1291
98,6,2,stream_band64,63,1631,1631
100,7,5,global,0,3253,2705
100,7,5,byte_class,7,3253,2705
100,7,5,line_bucket,4,485,483
100,7,5,line_bucket,5,2137,1877
100,7,5,line_bucket,6,631,345
100,7,5,class_line,60,485,483
100,7,5,class_line,61,2137,1877
100,7,5,class_line,62,631,345
100,7,5,prev_byte,64,3253,2705
100,7,5,prev2_hash,96,3247,2703
100,7,5,prev2_hash,111,2,2
100,7,5,prev2_hash,142,3,0
100,7,5,prev2_hash,145,1,0
100,7,5,stream_band16,0,1,1
100,7,5,stream_band16,1,1,0
100,7,5,stream_band16,4,4,4
100,7,5,stream_band16,5,2,0
100,7,5,stream_band16,6,20,1
100,7,5,stream_band16,7,5,4
100,7,5,stream_band16,8,1,0
100,7,5,stream_band16,9,1,1
100,7,5,stream_band16,10,1,1
100,7,5,stream_band16,11,18,15
100,7,5,stream_band16,12,69,68
100,7,5,stream_band16,13,1970,1959
100,7,5,stream_band16,14,89,87
100,7,5,stream_band16,15,1071,564
100,7,5,stream_band64,0,1,1
100,7,5,stream_band64,7,1,0
100,7,5,stream_band64,17,1,1
100,7,5,stream_band64,18,3,3
100,7,5,stream_band64,20,1,0
100,7,5,stream_band64,23,1,0
100,7,5,stream_band64,24,2,0
100,7,5,stream_band64,25,18,1
100,7,5,stream_band64,30,1,1
100,7,5,stream_band64,31,4,3
100,7,5,stream_band64,34,1,0
100,7,5,stream_band64,37,1,1
100,7,5,stream_band64,42,1,1
100,7,5,stream_band64,44,8,8
100,7,5,stream_band64,45,7,5
100,7,5,stream_band64,46,3,2
100,7,5,stream_band64,48,65,65
100,7,5,stream_band64,50,3,3
100,7,5,stream_band64,51,1,0
100,7,5,stream_band64,52,2,2
100,7,5,stream_band64,54,7,6
100,7,5,stream_band64,55,1961,1951
100,7,5,stream_band64,57,1,0
100,7,5,stream_band64,58,58,58
100,7,5,stream_band64,59,30,29
100,7,5,stream_band64,60,1071,564
101,6,2,global,0,4421,4421
101,6,2,byte_class,5,4420,4420
101,6,2,byte_class,7,1,1
101,6,2,line_bucket,3,1915,1915
101,6,2,line_bucket,4,2340,2340
101,6,2,line_bucket,5,155,155
101,6,2,line_bucket,6,11,11
101,6,2,class_line,43,1915,1915
101,6,2,class_line,44,2340,2340
101,6,2,class_line,45,155,155
101,6,2,class_line,46,10,10
101,6,2,class_line,62,1,1
101,6,2,prev_byte,12,1,1
101,6,2,prev_byte,223,4404,4404
101,6,2,prev_byte,226,1,1
101,6,2,prev_byte,228,2,2
101,6,2,prev_byte,251,12,12
101,6,2,prev_byte,253,1,1
101,6,2,prev2_hash,12,4399,4399
101,6,2,prev2_hash,59,12,12
101,6,2,prev2_hash,61,1,1
101,6,2,prev2_hash,207,1,1
101,6,2,prev2_hash,213,1,1
101,6,2,prev2_hash,214,5,5
101,6,2,prev2_hash,221,2,2
101,6,2,stream_band16,0,248,248
101,6,2,stream_band16,1,256,256
101,6,2,stream_band16,2,323,323
101,6,2,stream_band16,3,270,270
101,6,2,stream_band16,4,329,329
101,6,2,stream_band16,5,356,356
101,6,2,stream_band16,6,200,200
101,6,2,stream_band16,7,251,251
101,6,2,stream_band16,8,205,205
101,6,2,stream_band16,9,116,116
101,6,2,stream_band16,10,340,340
101,6,2,stream_band16,11,366,366
101,6,2,stream_band16,12,141,141
101,6,2,stream_band16,13,11,11
101,6,2,stream_band16,14,18,18
101,6,2,stream_band16,15,991,991
101,6,2,stream_band64,0,36,36
101,6,2,stream_band64,1,72,72
101,6,2,stream_band64,2,74,74
101,6,2,stream_band64,3,66,66
101,6,2,stream_band64,4,52,52
101,6,2,stream_band64,5,64,64
101,6,2,stream_band64,6,79,79
101,6,2,stream_band64,7,61,61
101,6,2,stream_band64,8,55,55
101,6,2,stream_band64,9,29,29
101,6,2,stream_band64,10,89,89
101,6,2,stream_band64,11,150,150
101,6,2,stream_band64,12,113,113
101,6,2,stream_band64,13,57,57
101,6,2,stream_band64,14,33,33
101,6,2,stream_band64,15,67,67
101,6,2,stream_band64,16,70,70
101,6,2,stream_band64,17,107,107
101,6,2,stream_band64,18,71,71
101,6,2,stream_band64,19,81,81
101,6,2,stream_band64,20,77,77
101,6,2,stream_band64,21,64,64
101,6,2,stream_band64,22,116,116
101,6,2,stream_band64,23,99,99
101,6,2,stream_band64,24,62,62
101,6,2,stream_band64,25,38,38
101,6,2,stream_band64,26,31,31
101,6,2,stream_band64,27,69,69
101,6,2,stream_band64,28,132,132
101,6,2,stream_band64,29,59,59
101,6,2,stream_band64,30,17,17
101,6,2,stream_band64,31,43,43
101,6,2,stream_band64,32,43,43
101,6,2,stream_band64,33,28,28
101,6,2,stream_band64,34,60,60
101,6,2,stream_band64,35,74,74
101,6,2,stream_band64,36,18,18
101,6,2,stream_band64,37,43,43
101,6,2,stream_band64,38,36,36
101,6,2,stream_band64,39,19,19
101,6,2,stream_band64,40,24,24
101,6,2,stream_band64,41,140,140
101,6,2,stream_band64,42,69,69
101,6,2,stream_band64,43,107,107
101,6,2,stream_band64,44,256,256
101,6,2,stream_band64,45,39,39
101,6,2,stream_band64,46,43,43
101,6,2,stream_band64,47,28,28
101,6,2,stream_band64,48,135,135
101,6,2,stream_band64,49,3,3
101,6,2,stream_band64,50,3,3
101,6,2,stream_band64,53,1,1
101,6,2,stream_band64,54,5,5
101,6,2,stream_band64,55,5,5
101,6,2,stream_band64,56,5,5
101,6,2,stream_band64,57,3,3
101,6,2,stream_band64,58,7,7
101,6,2,stream_band64,59,3,3
101,6,2,stream_band64,60,2,2
101,6,2,stream_band64,62,454,454
101,6,2,stream_band64,63,535,535
102,6,6,global,0,8291,2613
102,6,6,byte_class,1,5215,2612
102,6,6,byte_class,5,6,0
102,6,6,byte_class,7,3070,1
102,6,6,line_bucket,4,9,0
102,6,6,line_bucket,5,5304,1472
102,6,6,line_bucket,6,2978,1141
102,6,6,class_line,12,9,0
102,6,6,class_line,13,2430,1472
102,6,6,class_line,14,2776,1140
102,6,6,class_line,45,1,0
102,6,6,class_line,46,5,0
102,6,6,class_line,61,2873,0
102,6,6,class_line,62,197,1
102,6,6,prev_byte,32,5215,2612
102,6,6,prev_byte,45,1,0
102,6,6,prev_byte,46,2,1
102,6,6,prev_byte,95,3067,0
102,6,6,prev_byte,128,3,0
102,6,6,prev_byte,200,3,0
102,6,6,prev2_hash,0,28,0
102,6,6,prev2_hash,1,60,0
102,6,6,prev2_hash,2,21,0
102,6,6,prev2_hash,3,35,0
102,6,6,prev2_hash,4,14,0
102,6,6,prev2_hash,5,28,0
102,6,6,prev2_hash,6,53,0
102,6,6,prev2_hash,7,18,0
102,6,6,prev2_hash,8,36,0
102,6,6,prev2_hash,9,38,0
102,6,6,prev2_hash,10,24,0
102,6,6,prev2_hash,11,20,0
102,6,6,prev2_hash,12,10,0
102,6,6,prev2_hash,13,16,0
102,6,6,prev2_hash,14,23,0
102,6,6,prev2_hash,15,17,0
102,6,6,prev2_hash,16,58,0
102,6,6,prev2_hash,17,13,0
102,6,6,prev2_hash,18,15,0
102,6,6,prev2_hash,19,16,0
102,6,6,prev2_hash,20,30,0
102,6,6,prev2_hash,21,18,0
102,6,6,prev2_hash,22,21,0
102,6,6,prev2_hash,23,18,0
102,6,6,prev2_hash,24,10,0
102,6,6,prev2_hash,25,39,0
102,6,6,prev2_hash,26,21,0
102,6,6,prev2_hash,27,36,0
102,6,6,prev2_hash,28,26,0
102,6,6,prev2_hash,29,25,0
102,6,6,prev2_hash,30,13,0
102,6,6,prev2_hash,31,22,0
